"13459";"Engan";"Ingrid";"1965-12-11";"Anemoneveien 166";"";"";""
"13460";"Hegre";"Celina";"1964-5-7";"Tobro 172";"";"";""
"13461";"Lilletvedt";"Astrid";"1946-31-12";"Sørhaugleite 205";"";"";""
"13462";"Olafsen";"Thea";"1966-28-1";"Bruveien 233";"";"";""
"13463";"Flø";"Sigrid";"1975-7-10";"Bukken Bruse 144";"";"";""
"13464";"Håland";"Lillian";"1973-28-10";"Egedes gate 132";"";"";""
"13465";"Ottesen";"Ole";"1965-3-2";"Dyretråkket 101";"";"";""
"13466";"Blom";"Ella";"1950-5-11";"Roligheten 172";"";"";""
"13467";"Aunan";"Eirik";"1992-20-11";"Heddekroken 47";"";"";""
"13468";"Mustafa";"Vetle";"1990-5-5";"Rehbinders gate 243";"";"";""
"13469";"Taraldsen";"Ingrid";"1969-16-6";"Viggo Hansteens gate 155";"";"";""
"13470";"Hansen";"Lilli";"1988-26-12";"Blåskjellveien 149";"";"";""
"13471";"Bjørnsen";"Marta";"1943-7-11";"Hellelandsveien 16";"";"";""
"13472";"Andersen";"Tobias";"1961-7-3";"Overlege Cappelens gate 38";"";"";""
"13473";"Gunnes";"Herman";"1979-18-6";"Gundesølina 167";"";"";""
"13474";"Berger";"Maja";"1982-29-7";"Bieheia 67";"";"";""
"13475";"Wallin";"Jon";"1957-22-5";"Bispegata 28";"";"";""
"13476";"Johansen";"Philip";"1979-9-1";"Ole Bulls gate 230";"";"";""
"13477";"Brekke";"Elvira";"1999-30-1";"Kirkegaten 53";"";"";""
"13478";"Olsen";"Julian";"1941-28-9";"Stalheimbakken 229";"";"";""
"13479";"Jenssen";"Siham";"1942-18-2";"Østre Hamravei 175";"";"";""
"13480";"Trondsen";"Hans";"1954-3-5";"Signalveien 94";"";"";""
"13481";"Mælen";"Jakob";"1980-11-3";"Rødrevvegen 14";"";"";""
"13482";"Engen";"Luna";"1961-17-7";"Markvegen 26";"";"";""
"13483";"Johansen";"Martin";"1989-19-11";"Koretveien 20";"";"";""
"13484";"Rist";"Tobias";"1965-27-12";"Jaktlia 203";"";"";""
"13485";"Mikkelsen";"Helene";"1942-15-5";"Hunsrødskogen 50";"";"";""
"13486";"Sandøy";"Tuva";"1938-17-10";"Riegelsbakken 211";"";"";""
"13487";"Hansen";"Mikail";"1968-30-10";"Føllveien 63";"";"";""
"13488";"Egeland";"Mathilde";"1949-6-1";"Gamle Maridalsvei 91";"";"";""
"13489";"Solem";"Svein";"1978-14-7";"Sisikveien 217";"";"";""
"13490";"Johansen";"Ask";"1981-12-12";"Skippingveien 57";"";"";""
"13491";"Bjørlo";"Victoria";"1953-16-9";"Kirkeringen 58";"";"";""
"13492";"Bråten";"Haakon";"1946-20-6";"Skrenten 122";"";"";""
"13493";"Nordby";"Linnea";"1940-11-11";"Hjalmar Johansens gate 235";"";"";""
"13494";"Fagerli";"Heidi";"1945-1-3";"Frydenlundsveien 8";"";"";""
"13495";"Slinning";"Linus";"1965-24-1";"Arnljot Gellines vei 23";"";"";""
"13496";"Dalen";"Vetle";"1937-16-4";"Tanners veg 36";"";"";""
"13497";"Torvund";"Lena";"1943-19-10";"Gullagata 202";"";"";""
"13498";"Haaland";"Ragnhild";"1938-4-4";"Harald Pedersens gate 175";"";"";""
"13499";"Johansen";"Helle";"1968-5-9";"Daniel Walstads vei 11";"";"";""
"13500";"Helle";"Ida";"1979-20-4";"Nordås 229";"";"";""
"13501";"Sylta";"Michael";"1940-1-11";"Statsminister Torps vei 113";"";"";""
"13502";"Nilsen";"Wiktoria";"1978-19-12";"Haugenveien 29";"";"";""
"13503";"Moe";"Henrik";"1954-20-12";"Ellef Marcussens veg 196";"";"";""
"13504";"Kristiansen";"Jørgen";"1955-27-4";"Gausdalsvegen 225";"";"";""
"13505";"Nyberg";"Kristine";"1956-19-7";"Pyntestuen 182";"";"";""
"13506";"Østhus";"Adina";"1941-15-10";"Løkkeveien 51";"";"";""
"13507";"Granås";"Isabella";"1968-8-10";"Nordlibakken 216";"";"";""
"13508";"Nordheim";"Live";"1934-23-3";"Høyåsveien 172";"";"";""
"13509";"Horten";"Fredrik";"1956-28-3";"Andreas Borgens gate 146";"";"";""
"13510";"Breivik";"Fredrik";"1991-16-8";"Slettåsen 100";"";"";""
"13511";"Hansen";"Ask";"1963-16-2";"Frøylandtunet 19";"";"";""
"13512";"Næss";"Lovise";"1935-28-4";"Boganeskroken 81";"";"";""
"13513";"Nergård";"Isabel";"1943-29-9";"Ryenveien 45";"";"";""
"13514";"Finstad";"Elisabeth";"1974-18-11";"Bjørkfinkvegen 184";"";"";""
"13515";"Berge";"Marie";"1981-30-6";"Moavegen 191";"";"";""
"13516";"Kvalvik";"Joshua";"1941-1-1";"Are Frodes veg 161";"";"";""
"13517";"Iqbal";"Alfred";"1965-8-6";"Nyborgveien 209";"";"";""
"13518";"Gulbrandsen";"David";"1972-24-5";"Duestien 133";"";"";""
"13519";"Nakken";"Lily";"1962-29-7";"Granstuveien 193";"";"";""
"13520";"Wolden";"Isak";"1968-5-5";"Hølensgate 33";"";"";""
"13521";"Hoel";"Theodor";"1992-6-9";"Marcus Thranes gate 89";"";"";""
"13522";"Aasbø";"Aisha";"1938-22-3";"Stensrudåsveien 87";"";"";""
"13523";"Nilsson";"Live";"1970-13-9";"Sandvollsletta 164";"";"";""
"13524";"Kristiansen";"Kristian";"1954-17-8";"Finstadveien 237";"";"";""
"13525";"Engebretsen";"Theodor";"1956-7-5";"Balders veg 232";"";"";""
"13526";"Hansen";"Emil";"1983-10-11";"Lagmannsholmen 195";"";"";""
"13527";"Nymo";"Alexander";"1989-28-4";"Kjølberggata 9";"";"";""
"13528";"Sangolt";"Mathias";"1974-27-1";"Torpegata 141";"";"";""
"13529";"Hamre";"Anna";"1998-2-11";"Holssletta 91";"";"";""
"13530";"Leknes";"Stian";"1937-4-8";"Tverrvegen 33";"";"";""
"13531";"Nordhagen";"Synnøve";"1949-26-10";"Solvegen 121";"";"";""
"13532";"Arnesen";"Ida";"1935-2-1";"Kurudgutua 55";"";"";""
"13533";"Dyrkorn";"Dawid";"1957-14-2";"Bjønnesvegen 62";"";"";""
"13534";"Nordhagen";"Kevin";"1935-31-7";"Grønevikvegen 26";"";"";""
"13535";"Aasen";"Sofia";"1969-5-7";"Mannsverk 204";"";"";""
"13536";"Myhre";"Oskar";"1952-4-10";"Kvitbekkgata 185";"";"";""
"13537";"Madsen";"Theo";"1967-20-7";"Hallestredet 158";"";"";""
"13538";"Solbakken";"Emma";"1972-9-10";"Hagevegen 30";"";"";""
"13539";"Pedersen";"Nathalie";"1942-25-4";"Vollebergveien 117";"";"";""
"13540";"Hansen";"Emil";"1990-28-10";"Jakhellns vei 139";"";"";""
"13541";"Berge";"Jack";"1980-17-9";"Hauketoåsen 138";"";"";""
"13542";"Bhatti";"Sivert";"1965-15-4";"Fredlyvegen 148";"";"";""
"13543";"Hansen";"Inga";"1958-5-7";"Bjerkeveien 227";"";"";""
"13544";"Mathisen";"Mikael";"1954-3-10";"Langarinden 108";"";"";""
"13545";"Edvardsen";"Mari";"1996-3-3";"Løkkegata 239";"";"";""
"13546";"Strøm";"Vera";"1993-14-1";"Neptunvegen 225";"";"";""
"13547";"Økland";"Benjamin";"1970-27-5";"Holbergskaien 101";"";"";""
"13548";"Lam";"Ann";"1952-25-11";"Jongsstubben 40";"";"";""
"13549";"Austad";"Silja";"1954-24-5";"Vendelveien 197";"";"";""
"13550";"Viken";"Julie";"1986-7-11";"Fjordveien 130";"";"";""
"13551";"Valstad";"Louis";"1960-20-8";"Rognveien 189";"";"";""
"13552";"Thorsø";"Ole";"1933-1-6";"Tyttebærhaugen 93";"";"";""
"13553";"Rage";"Vilje";"1978-10-8";"Øyfjellgata 162";"";"";""
"13554";"Johansen";"Jenny";"1948-29-11";"Ole Tobias Olsens vei 78";"";"";""
"13555";"Myrhaug";"Timian";"1982-17-2";"Asbjørn Dybwads vei 155";"";"";""
"13556";"Sæbø";"Johan";"1939-31-8";"Granåsbakken 61";"";"";""
"13557";"Rosenberg";"Silje";"1987-30-5";"Byfogd Bryns vei 219";"";"";""
"13558";"Ravndal";"Filippa";"1946-1-6";"Mimmarudlå 192";"";"";""
"13559";"Pedersen";"Peder";"1936-21-8";"Hempavegen 174";"";"";""
"13560";"Øvrebø";"Louise";"1994-17-9";"Lupinveien 98";"";"";""
"13561";"Lundquist";"Jonas";"1949-3-12";"Kremleveien 52";"";"";""
"13562";"Hjelvik";"Magnus";"1965-23-10";"Hemsvingen 107";"";"";""
"13563";"Baltzersen";"Jonas";"1969-11-5";"Tjærgravveien 35";"";"";""
"13564";"Bratsberg";"Jenny";"1987-17-1";"Beverstien 16";"";"";""
"13565";"Moen";"Anna";"1998-3-2";"Piggsoppveien 44";"";"";""
"13566";"Olsen";"Oliver";"1976-16-8";"Østersveien 84";"";"";""
"13567";"Simonsen";"Vår";"1943-19-9";"Neskroken 170";"";"";""
"13568";"Wold";"Karoline";"1962-30-12";"Skavlanvegen 226";"";"";""
"13569";"Stene";"Isra";"1987-27-6";"Sagebakken 201";"";"";""
"13570";"Larsen";"Torjus";"1994-21-10";"Gjøaveien 35";"";"";""
"13571";"Hovden";"Alise";"1991-21-4";"Trulserudveien 218";"";"";""
"13572";"Øren";"Sara";"1983-16-8";"Baugerudvegen 58";"";"";""
"13573";"Haugen";"Eirik";"1940-20-11";"Båtbyggerlia 155";"";"";""
"13574";"Foss";"Mikkel";"1965-14-6";"Falkeveien 41";"";"";""
"13575";"Pham";"Olivia";"1959-14-4";"Lupinveien 28";"";"";""
"13576";"Olsen";"Andreas";"1990-19-11";"Tranebærvegen 104";"";"";""
"13577";"Sivertsen";"Lykke";"1969-21-9";"Lekevollveien 84";"";"";""
"13578";"Olsen";"Muhammad";"1993-13-2";"Kaupangholmen 224";"";"";""
"13579";"Hanssen";"Sofia";"1997-13-8";"Furustadlia 210";"";"";""
"13580";"Nevland";"Oliver";"1965-30-3";"Feltspatveien 161";"";"";""
"13581";"Endresen";"Vegard";"1949-10-4";"Freskoveien 233";"";"";""
"13582";"Hatlevik";"Simen";"1999-6-5";"Gimlekollen 128";"";"";""
"13583";"Karlsen";"Lilly";"1991-1-10";"Søbakkvegen 25";"";"";""
"13584";"Andersen";"Victor";"1941-27-4";"Fiolveien 120";"";"";""
"13585";"Jensen";"Jens";"1944-8-12";"Kollenveien 241";"";"";""
"13586";"Vedøy";"Simon";"1964-29-3";"Bieveien 5";"";"";""
"13587";"Kristensen";"Olav";"1993-27-3";"Binabbgaten 165";"";"";""
"13588";"Nielsen";"Cathrine";"1965-12-4";"Andreas Kjærs vei 46";"";"";""
"13589";"Larsen";"Theo";"1998-29-9";"Jorunstien 90";"";"";""
"13590";"Ingebrigtsen";"Nathaniel";"1996-12-12";"Madam Arnesens vei 145";"";"";""
"13591";"Thorvaldsen";"Theo";"1962-3-12";"Lillevegen 159";"";"";""
"13592";"Danielsen";"Eirik";"1965-19-4";"Telemarksvingen 142";"";"";""
"13593";"Hansen";"Mats";"1976-12-9";"Nyveilia 23";"";"";""
"13594";"Toverud";"Mathias";"1933-3-7";"Folloveien 87";"";"";""
"13595";"Johansen";"Julian";"1951-17-11";"Levangergata 124";"";"";""
"13596";"Gregersen";"Omar";"1968-10-1";"Peckels gate 95";"";"";""
"13597";"Svenning";"Beatrice";"1991-18-4";"Korsbakkvegen 237";"";"";""
"13598";"Bjune";"Helena";"1984-29-6";"Frivoldveien 225";"";"";""
"13599";"Heggedal";"Linn";"1978-29-11";"Solhagevegen 240";"";"";""
"13600";"Salomonsen";"Lucas";"1991-18-1";"Bergrådveien 86";"";"";""
"13601";"Hall";"Fredrik";"1934-15-2";"Halvorsens vei 69";"";"";""
"13602";"Didriksen";"Joar";"1943-30-10";"Monsbakken 51";"";"";""
"13603";"Vanvik";"Sander";"1985-17-3";"Haukeveien 203";"";"";""
"13604";"Pedersen";"Noah";"1955-18-1";"Sleipners veg 119";"";"";""
"13605";"Einvik";"Vetle";"1954-19-11";"Saturnveien 18";"";"";""
"13606";"Hansen";"Filip";"1955-27-4";"Rådyrsvingen 73";"";"";""
"13607";"Hammer";"Alexander";"1963-23-7";"Lauvlia 201";"";"";""
"13608";"Minde";"Halima";"1987-10-5";"Bustnes 135";"";"";""
"13609";"Eide";"Andreas";"1994-22-7";"Ole Thoresens gate 175";"";"";""
"13610";"Hoffmann";"Elisa";"1994-10-4";"Grønåsen 221";"";"";""
"13611";"Fossum";"Kristine";"1937-23-4";"Multeveien 172";"";"";""
"13612";"Hartmann";"Jonah";"1954-9-9";"Vossegata 154";"";"";""
"13613";"Tran";"Erik";"1982-11-12";"Gullhaugveien 247";"";"";""
"13614";"Dirdal";"Adele";"1988-22-12";"Seilduksgata 154";"";"";""
"13615";"Odden";"Amanda";"1956-14-7";"Grottenveien 151";"";"";""
"13616";"Olsen";"Carl";"1943-24-10";"Åkervegen 88";"";"";""
"13617";"Bekkevold";"Ola";"1960-18-11";"Steinsvingen 122";"";"";""
"13618";"Lidal";"Sebastian";"1973-19-5";"Hyttevegen 158";"";"";""
"13619";"Holter";"Mia";"1983-27-10";"Vislies gate 164";"";"";""
"13620";"Raaen";"Iver";"1990-30-11";"Hans Bergs vei 94";"";"";""
"13621";"Ingebrigtsen";"Mia";"1977-7-2";"Hagaliavegen 172";"";"";""
"13622";"Ringdal";"Selma";"1936-28-10";"Hillevågsveien 246";"";"";""
"13623";"Olsen";"Markus";"1975-24-5";"Djupdalsveien 1";"";"";""
"13624";"Grimstad";"Axel";"1950-16-7";"Bevreveien 26";"";"";""
"13625";"Bertheussen";"Vegard";"1954-21-3";"Sandnesveien 45";"";"";""
"13626";"Undrum";"Lucas";"1945-19-8";"Roseveien 39";"";"";""
"13627";"Johnsen";"Hermine";"1942-5-7";"Austråttbråtet 119";"";"";""
"13628";"Skagen";"Helene";"1983-20-2";"Klyveekra 120";"";"";""
"13629";"Jensen";"Jakob";"1981-19-2";"Huldrestien 74";"";"";""
"13630";"Løland";"Dennis";"1976-7-11";"Rødalvegen 44";"";"";""
"13631";"Kristiansen";"Håkon";"1933-21-4";"Olavas vei 29";"";"";""
"13632";"Øverby";"Erling";"1959-17-6";"Vinterstubben 103";"";"";""
"13633";"Kaland";"Øystein";"1986-1-2";"Tryms vei 124";"";"";""
"13634";"Hovden";"Armin";"1952-1-5";"Hotvetveien Vest 222";"";"";""
"13635";"Engan";"Fillip";"1957-20-4";"Bjørkås terrasse 143";"";"";""
"13636";"Jacobsen";"Leonard";"1968-28-8";"Abels gate 243";"";"";""
"13637";"Robertsen";"Jonas";"1940-1-5";"Orions vei 40";"";"";""
"13638";"Rusten";"Kristoffer";"1939-23-6";"Tronds vei 21";"";"";""
"13639";"Karlsen";"Anna";"1999-18-9";"Høvdingvegen 224";"";"";""
"13640";"Birkeland";"Lisa";"1938-17-10";"Jon Simonssons vei 123";"";"";""
"13641";"Hetland";"Emma";"1989-3-2";"Smiuvegen 34";"";"";""
"13642";"Knudsen";"Olivia";"1979-24-12";"Finkavikhaugen 197";"";"";""
"13643";"Wibe";"Robin";"1955-12-6";"Kilevoldveien 162";"";"";""
"13644";"Johansson";"Mia";"1982-13-6";"Erling Schiøtz vei 164";"";"";""
"13645";"Hage";"Sunniva";"1944-5-4";"Peter Høegs gate 199";"";"";""
"13646";"Lia";"Isak";"1950-19-5";"Myrvangveien 195";"";"";""
"13647";"Olsen";"Elias";"1989-2-11";"Åsehagen 183";"";"";""
"13648";"Foldnes";"Jonas";"1970-24-5";"Risasmauet 12";"";"";""
"13649";"Frantzen";"Oliver";"1965-15-9";"Haugveien 157";"";"";""
"13650";"Pedersen";"Emilia";"1957-19-10";"Blåbærvegen 239";"";"";""
"13651";"Olsen";"Cecilia";"1941-23-5";"Otervegen 198";"";"";""
"13652";"Berg";"Amalie";"1996-26-8";"Røslyngveien 35";"";"";""
"13653";"Skjold";"Noah";"1982-6-3";"Damgaten 213";"";"";""
"13654";"Sandø";"Celin";"1967-17-11";"Brynhilds veg 11";"";"";""
"13655";"Johansson";"Philip";"1965-22-5";"Peder Claussøns gate 123";"";"";""
"13656";"Bergan";"Magnus";"1952-8-12";"Borgenbakken 218";"";"";""
"13657";"Abrahamsen";"Olivier";"1950-6-9";"Tjeldveien 169";"";"";""
"13658";"Ørmen";"Karin";"1964-26-2";"Åmundsleitet 221";"";"";""
"13659";"Stav";"Anne";"1975-28-2";"Gandsbakken 98";"";"";""
"13660";"Leine";"Synne";"1992-30-9";"Erik Munks veg 126";"";"";""
"13661";"Jensen";"Tonje";"1979-2-11";"Gislesjøvegen 82";"";"";""
"13662";"Blix";"Ida";"1970-9-11";"Devikveien 235";"";"";""
"13663";"Andresen";"Camilla";"1967-1-10";"Elvegata 137";"";"";""
"13664";"Didriksen";"Vegard";"1987-9-6";"Trollvassbakken 99";"";"";""
"13665";"Møller";"Monika";"1978-15-3";"Henrik Ourens veg 35";"";"";""
"13666";"Nilsen";"Vetle";"1939-31-10";"Røyskattvegen 26";"";"";""
"13667";"Lien";"Henrik";"1961-15-11";"Flokes gate 193";"";"";""
"13668";"Kvalnes";"Cornelia";"1980-21-10";"Salmakervegen 124";"";"";""
"13669";"Mjøs";"Martin";"1935-27-1";"Andøyveien 82";"";"";""
"13670";"Thorstensen";"Olav";"1952-17-10";"Steindiket 193";"";"";""
"13671";"Voll";"Ahmad";"1949-27-2";"Steinskjellveien 129";"";"";""
"13672";"Jensen";"Klara";"1997-27-11";"Nordalssvingene 43";"";"";""
"13673";"Bibi";"Linus";"1944-19-11";"Nedre Sagkammen 60";"";"";""
"13674";"Aarskog";"Tom";"1940-19-2";"Bjørgelien 29";"";"";""
"13675";"Edvardsen";"Benjamin";"1940-11-12";"Kamfjordåsen 31";"";"";""
"13676";"Teige";"Eric";"1956-9-8";"Moholtveien 35";"";"";""
"13677";"Nielsen";"Andreas";"1965-30-9";"Fuglevik Platå 11";"";"";""
"13678";"Skaare";"Vegard";"1960-25-4";"Flyravegen 222";"";"";""
"13679";"Merkesdal";"Lilly";"1965-16-8";"Gullhaug Torg 149";"";"";""
"13680";"Hansen";"Emil";"1990-15-10";"Edvardsons vei 211";"";"";""
"13681";"Andersen";"Henriette";"1997-14-10";"Vettrekollen 69";"";"";""
"13682";"Grønbech";"Mille";"1965-2-9";"Torvgata 18";"";"";""
"13683";"Mæhlum";"Oscar";"1951-14-9";"Hornemannsveita 216";"";"";""
"13684";"Andersson";"Leander";"1988-10-7";"Solheimgata 4";"";"";""
"13685";"Lieng";"Dina";"1974-16-12";"Eikelia 190";"";"";""
"13686";"Karlsen";"Isabelle";"1973-24-7";"Kringsjåveien 47";"";"";""
"13687";"Åsen";"Madeleine";"1995-13-10";"Svennahaugen 84";"";"";""
"13688";"Hammer";"Ellinor";"1987-9-2";"Norselvegen 128";"";"";""
"13689";"Fiskum";"Kristian";"1944-29-10";"Sjøgaten 105";"";"";""
"13690";"Grønvold";"Amalie";"1937-26-1";"Lisjeheida 226";"";"";""
"13691";"Birkeland";"Stina";"1989-2-1";"Håndverkergaten 116";"";"";""
"13692";"Turøy";"Jens";"1954-18-11";"Martensvegen 25";"";"";""
"13693";"Jensen";"Thea";"1983-28-4";"Hersevegen 44";"";"";""
"13694";"Lilletvedt";"Oliver";"1970-30-10";"Ole O. Lians veg 105";"";"";""
"13695";"Bergo";"Amanda";"1945-13-5";"Sønningveien 245";"";"";""
"13696";"Skogland";"Conrad";"1976-2-10";"Fiolveien 43";"";"";""
"13697";"Nerdal";"Mohamed";"1952-5-10";"Olav Kyrres gate 41";"";"";""
"13698";"Knoph";"Mathias";"1961-28-3";"Tyrivegen 161";"";"";""
"13699";"Lossius";"Jone";"1990-4-11";"Bondibråten 45";"";"";""
"13700";"Valen";"Thomas";"1985-30-6";"Myren Industriområde 114";"";"";""
"13701";"Tafjord";"Abdullahi";"1993-16-5";"Kattegat 192";"";"";""
"13702";"Johnsen";"Jens";"1966-5-1";"Lundshagen 246";"";"";""
"13703";"Jakobsen";"Storm";"1967-20-7";"Gramsborgveien 221";"";"";""
"13704";"Adolfsen";"Vanessa";"1995-10-8";"Torpveien 225";"";"";""
"13705";"Haugen";"Jonatan";"1953-29-6";"Sekkegaten 46";"";"";""
"13706";"Håheim";"Jonas";"1942-14-2";"Tråklestinget 225";"";"";""
"13707";"Huseby";"Øystein";"1994-20-6";"Lilleklostergata 6";"";"";""
"13708";"Strande";"Otilie";"1945-8-6";"Gimlevegen 117";"";"";""
"13709";"Pedersen";"Aksel";"1979-29-1";"Frida Hansens vei 49";"";"";""
"13710";"Haga";"Even";"1985-7-6";"Malerhaugveien 167";"";"";""
"13711";"Aasen";"Maja";"1980-1-9";"Løvetannveien 198";"";"";""
"13712";"Gulliksen";"Nora";"1958-23-2";"Stavkirkeveien 188";"";"";""
"13713";"Haddal";"Jan";"1964-10-8";"Dyrstadveien 187";"";"";""
"13714";"Ueland";"Mina";"1934-10-4";"Oskars gate 124";"";"";""
"13715";"Bull";"Anisa";"1997-10-11";"Ulvikåsen 149";"";"";""
"13716";"Sæther";"Noah";"1950-18-1";"Bergkrystallen 247";"";"";""
"13717";"Myrvoll";"Isak";"1978-5-5";"Øvre Haslevei 228";"";"";""
"13718";"Dahl";"Lisa";"1986-5-11";"Nermarka 234";"";"";""
"13719";"Arntsen";"Milla";"1956-16-11";"Jacob Stuarts gate 58";"";"";""
"13720";"Hussein";"Dennis";"1978-15-8";"Cato Guldbergs vei 241";"";"";""
"13721";"Halvorsrud";"Mathias";"1949-16-9";"Storetjernveien 226";"";"";""
"13722";"Berntsen";"Malin";"1999-20-6";"Brageveien 246";"";"";""
"13723";"Strand";"Madeleine";"1980-16-1";"Frøyas veg 74";"";"";""
"13724";"Olsen";"Julia";"1997-16-12";"Hordalandgata 144";"";"";""
"13725";"Kristiansen";"Mia";"1967-1-12";"Astrids gate 71";"";"";""
"13726";"Arif";"Birk";"1958-6-2";"Skyttervegen 51";"";"";""
"13727";"Jensen";"Maia";"1937-14-11";"Kittel-Nielsens vei 144";"";"";""
"13728";"Haug";"Camilla";"1945-20-2";"Gullskårveien 59";"";"";""
"13729";"Skare";"Sophie";"1967-18-1";"Duestien 194";"";"";""
"13730";"Kristiansen";"Ester";"1988-9-3";"Elveveien 65";"";"";""
"13731";"Øvrebø";"Madelen";"1954-30-11";"Tømmerslepa 65";"";"";""
"13732";"Strøm";"Maja";"1937-20-9";"Mikkel Revs vei 161";"";"";""
"13733";"Blix";"Julianne";"1977-20-6";"Tandberg Øvre 139";"";"";""
"13734";"Andersen";"Storm";"1947-19-7";"Hammerstadveien 221";"";"";""
"13735";"Nordhagen";"Maria";"1945-13-12";"Kruttverkveien 162";"";"";""
"13736";"Bones";"Mariell";"1969-9-6";"Gislebakken 156";"";"";""
"13737";"Arnøy";"Thea";"1938-9-9";"Bryggerigata 134";"";"";""
"13738";"Bakken";"Oliver";"1986-21-3";"Schwensens gate 49";"";"";""
"13739";"Ahlsen";"Oline";"1959-22-7";"Gjøaveien 144";"";"";""
"13740";"Englund";"Sander";"1952-1-4";"Pasopsvingen 189";"";"";""
"13741";"Moan";"William";"1941-3-9";"Solegladveien 220";"";"";""
"13742";"Thorshaug";"Tiril";"1937-7-4";"Christian Ivs gate 160";"";"";""
"13743";"Helgesen";"Rasmus";"1955-13-12";"Borgerskansen 29";"";"";""
"13744";"Solberg";"Arthur";"1975-14-3";"Eirik Jarls gate 244";"";"";""
"13745";"Christiansen";"Jesper";"1949-11-9";"Parkveien 5";"";"";""
"13746";"Brekke";"Lucas";"1973-19-10";"Jongsstubben 181";"";"";""
"13747";"Anfinsen";"Adrian";"1964-29-11";"Dovregubben 64";"";"";""
"13748";"Korneliussen";"Silje";"1988-29-7";"Marstrands gate 224";"";"";""
"13749";"Hansen";"Marina";"1981-22-3";"Tunebakken 171";"";"";""
"13750";"Joa";"Kevin";"1946-4-12";"Agdergata 134";"";"";""
"13751";"Høiland";"Per";"1954-29-7";"Rødknappsvingene 2";"";"";""
"13752";"Jenssen";"Lucas";"1998-7-9";"Sørsvingen 93";"";"";""
"13753";"Iversen";"Filip";"1966-6-12";"Biellumveien 186";"";"";""
"13754";"Berg";"Oskar";"1965-25-12";"Vidsynvegen 19";"";"";""
"13755";"Nielsen";"Molly";"1974-7-1";"Knivsøveien 183";"";"";""
"13756";"Meek";"Johannes";"1966-26-11";"Knut Alvsons gate 233";"";"";""
"13757";"Tangstad";"Maja";"1937-15-11";"Ørebekkbråten 53";"";"";""
"13758";"Nilsen";"Kari";"1966-23-11";"Vettaliveien 165";"";"";""
"13759";"Olsen";"Sverre";"1943-28-9";"Marcus Thranes gate 176";"";"";""
"13760";"Olsen";"Håvard";"1974-18-6";"Grostølveien 161";"";"";""
"13761";"Sæther";"Alida";"1951-7-12";"Nesttunhalsen 171";"";"";""
"13762";"Sværen";"Daniel";"1958-29-8";"Altagårdsbakken 152";"";"";""
"13763";"Ravn";"Muhammad";"1944-21-4";"Lyngveien 166";"";"";""
"13764";"Kaspersen";"Peter";"1967-18-1";"Geitramsbakken 115";"";"";""
"13765";"Vevang";"Mia";"1944-5-2";"Olav Rustis gate 8";"";"";""
"13766";"Solevåg";"Oliver";"1998-16-11";"Nordlistien 59";"";"";""
"13767";"Gregersen";"Erik";"1945-6-1";"Sevjeveien 16";"";"";""
"13768";"Løvland";"Mina";"1951-15-10";"Blåklokkevegen 75";"";"";""
"13769";"Olsen";"Jonas";"1934-29-6";"Sætrang Nordre 176";"";"";""
"13770";"Hovland";"Emilio";"1975-3-1";"Jegerveien 36";"";"";""
"13771";"Broch";"Nathaniel";"1975-18-4";"Jåbergveien 24";"";"";""
"13772";"Ingebretsen";"Julia";"1940-16-2";"Eriksrud 42";"";"";""
"13773";"Ludvigsen";"Sondre";"1999-27-6";"Grinistubben 15";"";"";""
"13774";"Eliassen";"Mathilde";"1990-13-6";"Nils Friis vei 22";"";"";""
"13775";"Abukar";"Anna";"1955-15-2";"Blomsterkroken 143";"";"";""
"13776";"Heggøy";"Eira";"1988-18-11";"Brønnøyveien 72";"";"";""
"13777";"Skage";"Johan";"1951-12-1";"Klemsdalveien 128";"";"";""
"13778";"Kleven";"Kornelia";"1967-3-12";"Halvdan Svartes vei 86";"";"";""
"13779";"Solberg";"Sondre";"1978-20-12";"Johan Falkbergets veg 15";"";"";""
"13780";"Eriksen";"Celina";"1955-7-5";"Strandvollen 236";"";"";""
"13781";"Pedersen";"Oda";"1937-21-7";"Gramstadveien 182";"";"";""
"13782";"Myhre";"Olivia";"1981-29-10";"Lundheimstien 237";"";"";""
"13783";"Fauskanger";"Karoline";"1971-31-10";"Hvitveisen 211";"";"";""
"13784";"Vik";"Nikoline";"1943-10-1";"Opsundveien 127";"";"";""
"13785";"Føreland";"Oscar";"1949-10-11";"Storsandveien 52";"";"";""
"13786";"Næss";"Bettina";"1953-26-1";"Balders gate 196";"";"";""
"13787";"Ausland";"Nicklas";"1981-4-6";"Blindheimsvegen 110";"";"";""
"13788";"Johannessen";"Sebastian";"1996-30-12";"Tuftehagen 78";"";"";""
"13789";"Rindal";"Victoria";"1959-18-6";"Wolffs gate 171";"";"";""
